sample_name,FigD_label
F2S4_160329_020_D01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_020_E01,L6 IT VISp Penk Col27a1
F2S4_160329_020_F01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_021_A01,L6 IT VISp Penk Col27a1
F2S4_160329_021_C01,L6 IT VISp Penk Col27a1
F2S4_160329_021_D01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_021_E01,L6 IT VISp Penk Col27a1
F2S4_160329_021_G01,L6 IT VISp Penk Col27a1
F2S4_160329_021_H01,L6 IT VISp Col18a1
F2S4_160329_022_A01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_022_B01,L6 IT VISp Penk Col27a1
F2S4_160329_022_D01,L6 IT VISp Penk Col27a1
F2S4_160329_022_E01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_022_F01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_022_G01,L6 IT VISp Penk Col27a1
F2S4_160329_023_A01,L6 IT VISp Penk Col27a1
F2S4_160329_023_B01,L6 IT VISp Car3
F2S4_160329_023_C01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_023_D01,L6 IT VISp Penk Col27a1
F2S4_160329_023_E01,L6 IT VISp Penk Col27a1
F2S4_160329_023_F01,L6 IT VISp Penk Col27a1
F2S4_160329_023_H01,L6 IT VISp Penk Col27a1
F2S4_160329_024_A01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_024_B01,L6 IT VISp Penk Col27a1
F2S4_160329_024_D01,L6 IT VISp Penk Col27a1
F2S4_160329_024_E01,L6 IT VISp Penk Col27a1
F2S4_160329_024_F01,L6 IT VISp Penk Col27a1
F2S4_160329_025_A01,L6 IT VISp Penk Col27a1
F2S4_160329_025_B01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_025_C01,L6 IT VISp Penk Col27a1
F2S4_160329_025_E01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_025_F01,L6 IT VISp Penk Fst
F2S4_160329_025_H01,L6 IT VISp Penk Fst
F2S4_160329_026_B01,L5 IT VISp Batf3
F2S4_160329_026_G01,L5 IT VISp Batf3
F2S4_160329_026_H01,L6 IT VISp Penk Col27a1
F2S4_160329_027_A01,L5 IT VISp Col27a1
F2S4_160329_027_B01,L5 IT VISp Batf3
F2S4_160329_027_C01,L6 IT VISp Penk Col27a1
F2S4_160329_027_D01,L5 IT VISp Col27a1
F2S4_160329_027_E01,L6 IT VISp Penk Col27a1
F2S4_160329_027_F01,L5 IT VISp Batf3
F2S4_160329_027_G01,L6 IT VISp Penk Col27a1
F2S4_160329_027_H01,L5 IT VISp Batf3
F2S4_160329_028_C01,L5 IT VISp Col6a1 Fezf2
F2S4_160329_028_E01,L6 IT VISp Col18a1
F2S4_160329_028_G01,L5 IT VISp Batf3
F2S4_160329_028_H01,L5 IT VISp Col27a1
F2S4_160329_029_A01,L6 IT VISp Penk Col27a1
F2S4_160329_029_B01,L5 IT VISp Batf3
F2S4_160329_029_C01,L6 IT VISp Penk Col27a1
F2S4_160329_029_D01,L6 IT VISp Col23a1 Adamts2
F2S4_160329_029_F01,L6 IT VISp Penk Col27a1
F2S4_160329_029_G01,L6 IT VISp Penk Col27a1
F2S4_160329_030_B01,L6 IT VISp Col18a1
F2S4_160329_030_D01,L6 IT VISp Penk Col27a1
F2S4_160329_030_E01,L6 IT VISp Penk Col27a1
F2S4_160329_030_G01,L5 IT VISp Whrn Tox2
F2S4_160330_002_A01,L2/3 IT VISp Agmat
F2S4_160330_002_B01,L2/3 IT VISp Agmat
F2S4_160330_003_A01,L4 IT VISp Rspo1
F2S4_160330_003_B01,L2/3 IT VISp Agmat
F2S4_160330_003_C01,L2/3 IT VISp Agmat
F2S4_160330_004_D01,L2/3 IT VISp Agmat
F2S4_160330_004_E01,L4 IT VISp Rspo1
F2S4_160330_004_H01,L4 IT VISp Rspo1
F2S4_160330_006_D01,L6 IT VISp Penk Fst
F2S4_160330_006_E01,L6 IT VISp Penk Col27a1
F2S4_160330_007_B01,L6 IT VISp Penk Col27a1
F2S4_160330_007_D01,L6 IT VISp Penk Col27a1
F2S4_160330_007_H01,L6 IT VISp Penk Col27a1
F2S4_160330_008_G01,L6 IT VISp Col23a1 Adamts2
F2S4_160330_010_A01,L6 IT VISp Penk Col27a1
F2S4_160330_010_B01,L6 IT VISp Col23a1 Adamts2
F2S4_160330_010_E01,L6 IT VISp Penk Fst
F2S4_160330_011_A01,L4 IT VISp Rspo1
F2S4_160330_011_B01,L4 IT VISp Rspo1
F2S4_160330_011_C01,L4 IT VISp Rspo1
F2S4_160330_011_D01,L4 IT VISp Rspo1
F2S4_160330_011_F01,L4 IT VISp Rspo1
F2S4_160330_011_G01,L4 IT VISp Rspo1
F2S4_160330_011_H01,L4 IT VISp Rspo1
F2S4_160330_012_A01,L4 IT VISp Rspo1
F2S4_160330_012_B01,L4 IT VISp Rspo1
F2S4_160330_012_C01,L4 IT VISp Rspo1
F2S4_160330_012_D01,L4 IT VISp Rspo1
F2S4_160330_012_F01,L4 IT VISp Rspo1
F2S4_160330_012_G01,L4 IT VISp Rspo1
F2S4_160330_012_H01,L4 IT VISp Rspo1
F2S4_160330_013_A01,L4 IT VISp Rspo1
F2S4_160330_013_B01,L4 IT VISp Rspo1
F2S4_160330_013_C01,L4 IT VISp Rspo1
F2S4_160330_013_E01,L4 IT VISp Rspo1
F2S4_160330_013_F01,L4 IT VISp Rspo1
F2S4_160330_013_G01,L4 IT VISp Rspo1
F2S4_160330_013_H01,L4 IT VISp Rspo1
F2S4_160330_014_A01,L4 IT VISp Rspo1
F2S4_160330_014_B01,L4 IT VISp Rspo1
F2S4_160330_014_C01,L4 IT VISp Rspo1
F2S4_160330_014_E01,L4 IT VISp Rspo1
F2S4_160330_014_G01,L4 IT VISp Rspo1
F2S4_160330_014_H01,L4 IT VISp Rspo1
F2S4_160330_015_A01,L4 IT VISp Rspo1
F2S4_160330_015_B01,L4 IT VISp Rspo1
F2S4_160330_015_D01,L4 IT VISp Rspo1
F2S4_160330_015_E01,L4 IT VISp Rspo1
F2S4_160330_015_G01,L4 IT VISp Rspo1
F2S4_160330_015_H01,L4 IT VISp Rspo1
F2S4_160330_016_A01,L2/3 IT VISp Agmat
F2S4_160330_016_B01,L2/3 IT VISp Agmat
F2S4_160330_016_C01,L2/3 IT VISp Agmat
F2S4_160330_016_D01,L2/3 IT VISp Adamts2
F2S4_160330_016_E01,L2/3 IT VISp Agmat
F2S4_160330_016_F01,L2/3 IT VISp Rrad
F2S4_160330_016_H01,L2/3 IT VISp Agmat
F2S4_160330_017_B01,L2/3 IT VISp Agmat
F2S4_160330_017_C01,L2/3 IT VISp Agmat
F2S4_160330_017_E01,L2/3 IT VISp Agmat
F2S4_160330_017_F01,L2/3 IT VISp Adamts2
F2S4_160330_017_G01,L2/3 IT VISp Agmat
F2S4_160330_017_H01,L2/3 IT VISp Agmat
F2S4_160330_018_A01,L4 IT VISp Rspo1
F2S4_160330_018_B01,L2/3 IT VISp Agmat
F2S4_160330_018_C01,L2/3 IT VISp Agmat
F2S4_160330_018_D01,L2/3 IT VISp Adamts2
F2S4_160330_018_E01,L4 IT VISp Rspo1
F2S4_160330_018_F01,L2/3 IT VISp Agmat
F2S4_160330_018_H01,L2/3 IT VISp Rrad
F2S4_160330_019_A01,L2/3 IT VISp Agmat
F2S4_160330_019_E01,L2/3 IT VISp Adamts2
F2S4_160330_019_F01,L2/3 IT VISp Agmat
F2S4_160330_019_G01,L2/3 IT VISp Agmat
F2S4_160330_020_D01,L2/3 IT VISp Agmat
F2S4_160330_020_E01,L2/3 IT VISp Agmat
F2S4_160330_020_F01,L2/3 IT VISp Rrad
F2S4_160330_020_G01,L2/3 IT VISp Agmat
F2S4_160330_020_H01,L4 IT VISp Rspo1
F2S4_160330_021_C01,L4 IT VISp Rspo1
F2S4_160330_021_E01,L4 IT VISp Rspo1
F2S4_160330_021_F01,L4 IT VISp Rspo1
F2S4_160330_021_G01,L4 IT VISp Rspo1
F2S4_160330_021_H01,L4 IT VISp Rspo1
F2S4_160330_022_A01,L4 IT VISp Rspo1
F2S4_160330_022_D01,L4 IT VISp Rspo1
F2S4_160330_022_F01,L4 IT VISp Rspo1
F2S4_160330_022_H01,L4 IT VISp Rspo1
F2S4_160330_023_A01,L4 IT VISp Rspo1
F2S4_160330_023_B01,L4 IT VISp Rspo1
F2S4_160330_023_C01,L4 IT VISp Rspo1
F2S4_160330_023_D01,L5 IT VISp Hsd11b1 Endou
F2S4_160330_023_E01,L4 IT VISp Rspo1
F2S4_160330_023_F01,L5 IT VISp Hsd11b1 Endou
F2S4_160330_023_G01,L4 IT VISp Rspo1
F2S4_160330_023_H01,L4 IT VISp Rspo1
F2S4_160330_024_A01,L4 IT VISp Rspo1
F2S4_160330_024_B01,L4 IT VISp Rspo1
F2S4_160330_024_C01,L4 IT VISp Rspo1
F2S4_160330_024_E01,L5 IT VISp Hsd11b1 Endou
F2S4_160330_024_F01,L4 IT VISp Rspo1
F2S4_160330_024_G01,L4 IT VISp Rspo1
F2S4_160330_025_C01,L4 IT VISp Rspo1
F2S4_160330_025_D01,L4 IT VISp Rspo1
F2S4_160330_025_E01,L4 IT VISp Rspo1
F2S4_160330_025_F01,L4 IT VISp Rspo1
F2S4_160330_025_G01,L4 IT VISp Rspo1
F2S4_160330_026_B01,L6 IT VISp Penk Col27a1
F2S4_160330_026_C01,L6 IT VISp Col23a1 Adamts2
F2S4_160330_026_F01,L6 IT VISp Penk Col27a1
F2S4_160330_026_G01,L6 IT VISp Car3
F2S4_160330_026_H01,L6 IT VISp Col23a1 Adamts2
F2S4_160330_027_D01,L6 IT VISp Penk Col27a1
F2S4_160330_027_E01,L6 IT VISp Penk Col27a1
F2S4_160330_027_G01,L6 IT VISp Penk Col27a1
F2S4_160330_028_D01,L6 IT VISp Penk Col27a1
F2S4_160330_028_E01,L6 IT VISp Penk Col27a1
F2S4_160330_028_G01,L6 IT VISp Penk Col27a1
F2S4_160330_028_H01,L6 IT VISp Penk Col27a1
F2S4_160330_029_A01,L6 IT VISp Penk Col27a1
F2S4_160330_029_C01,L6 IT VISp Penk Col27a1
F2S4_160330_029_D01,L6 IT VISp Col23a1 Adamts2
F2S4_160330_029_H01,L6 IT VISp Col23a1 Adamts2
F2S4_160330_030_B01,L6 IT VISp Penk Col27a1
F2S4_160330_030_C01,L6 IT VISp Penk Col27a1
F2S4_160405_034_A01,L2/3 IT VISp Adamts2
F2S4_160404_043_E01,L2/3 IT VISp Agmat
F2S4_160404_046_H01,L2/3 IT VISp Adamts2
F2S4_160404_006_F01,L2/3 IT VISp Rrad
F2S4_160404_014_E01,L2/3 IT VISp Agmat
F2S4_160404_015_A01,L2/3 IT VISp Adamts2
F2S4_160404_017_B01,L2/3 IT VISp Agmat
F2S4_160404_017_C01,L2/3 IT VISp Agmat
F2S4_160404_032_B01,L2/3 IT VISp Agmat
F2S4_160404_032_G01,L2/3 IT VISp Adamts2
F2S4_160404_033_C01,L2/3 IT VISp Adamts2
F2S4_160412_007_C01,L5 IT VISp Col6a1 Fezf2
F2S4_160412_008_D01,L5 IT VISp Batf3
F2S4_160419_012_A01,L2/3 IT VISp Rrad
F2S4_160419_013_A01,L2/3 IT VISp Adamts2
F2S4_160420_001_C01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_001_D01,L2/3 IT ALM Sla
F2S4_160420_001_F01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_001_G01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_001_H01,L5 IT ALM Tnc
F2S4_160420_002_A01,L5 IT ALM Pld5
F2S4_160420_002_C01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_002_D01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_002_E01,L2/3 IT ALM Ptrf
F2S4_160420_002_F01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_002_H01,L5 IT ALM Tnc
F2S4_160420_003_A01,L5 IT ALM Tnc
F2S4_160420_003_C01,L5 IT ALM Tnc
F2S4_160420_003_D01,L2/3 IT ALM Ptrf
F2S4_160420_003_G01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_003_H01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_004_A01,L5 IT ALM Pld5
F2S4_160420_004_B01,L5 IT ALM Tnc
F2S4_160420_004_C01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_004_F01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_004_G01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_004_H01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_005_A01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_005_B01,L5 IT ALM Tnc
F2S4_160420_005_C01,L2/3 IT ALM Ptrf
F2S4_160420_005_D01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_005_F01,L5 IT ALM Npw
F2S4_160420_005_G01,L5 IT ALM Pld5
F2S4_160420_005_H01,L5 IT ALM Npw
F2S4_160420_006_A01,L5 IT ALM Tnc
F2S4_160420_006_B01,L5 IT ALM Tnc
F2S4_160420_006_E01,L5 IT ALM Pld5
F2S4_160420_006_F01,L2/3 IT ALM Sla
F2S4_160420_006_G01,L5 IT ALM Tnc
F2S4_160420_006_H01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_007_B01,L5 IT ALM Tnc
F2S4_160420_007_C01,L5 IT ALM Tnc
F2S4_160420_007_D01,L2/3 IT ALM Sla
F2S4_160420_007_E01,L5 IT ALM Pld5
F2S4_160420_007_G01,L2/3 IT ALM Ptrf
F2S4_160420_008_A01,L5 IT ALM Tnc
F2S4_160420_008_B01,L5 IT ALM Gkn1 Pcdh19
F2S4_160420_008_D01,L6 IT ALM Tgfb1
F2S4_160420_008_E01,L5 IT ALM Gkn1 Pcdh19
F2S4_160420_009_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_009_H01,L5 IT ALM Tnc
F2S4_160420_010_C01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_010_E01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_010_F01,L5 IT ALM Gkn1 Pcdh19
F2S4_160420_010_H01,L6 IT ALM Tgfb1
F2S4_160420_011_B01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_011_C01,L6 IT ALM Tgfb1
F2S4_160420_011_H01,L5 IT ALM Gkn1 Pcdh19
F2S4_160420_012_B01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_012_E01,L5 IT ALM Tnc
F2S4_160420_012_H01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_013_A01,L5 IT ALM Gkn1 Pcdh19
F2S4_160420_013_B01,L6 IT ALM Tgfb1
F2S4_160420_013_D01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_013_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_013_F01,L6 IT ALM Tgfb1
F2S4_160420_015_B01,L5 IT ALM Gkn1 Pcdh19
F2S4_160420_016_B01,L6 IT ALM Tgfb1
F2S4_160420_017_A01,L6 IT ALM Tgfb1
F2S4_160420_017_B01,L6 IT ALM Tgfb1
F2S4_160420_017_D01,L6 IT ALM Tgfb1
F2S4_160420_018_H01,L6 IT ALM Oprk1
F2S4_160420_019_H01,L6 IT ALM Tgfb1
F2S4_160420_020_A01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_021_A01,L5 IT ALM Tnc
F2S4_160420_021_B01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_021_C01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_021_D01,L5 IT ALM Tnc
F2S4_160420_021_E01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_021_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_021_H01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_022_B01,L5 IT ALM Tnc
F2S4_160420_022_C01,L5 IT ALM Tnc
F2S4_160420_022_D01,L5 IT ALM Tnc
F2S4_160420_022_E01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_022_F01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_022_H01,L5 IT ALM Tnc
F2S4_160420_023_A01,L5 IT ALM Tnc
F2S4_160420_023_B01,L5 IT ALM Pld5
F2S4_160420_023_C01,L5 IT ALM Tnc
F2S4_160420_023_D01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_023_E01,L5 IT ALM Tnc
F2S4_160420_023_F01,L5 IT ALM Tnc
F2S4_160420_023_G01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_024_A01,L5 IT ALM Pld5
F2S4_160420_024_B01,L5 IT ALM Cpa6 Gpr88
F2S4_160420_024_C01,L5 IT ALM Tnc
F2S4_160420_024_D01,L5 IT ALM Tnc
F2S4_160420_024_F01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_024_G01,L5 IT ALM Tnc
F2S4_160420_024_H01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_025_A01,L5 IT ALM Cbln4 Fezf2
F2S4_160420_025_C01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_025_D01,L5 IT ALM Pld5
F2S4_160420_025_E01,L5 IT ALM Tnc
F2S4_160420_025_F01,L5 IT ALM Tnc
F2S4_160420_025_G01,L5 IT ALM Tnc
F2S4_160420_026_A01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_026_B01,L5 IT ALM Tnc
F2S4_160420_026_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_026_F01,L5 IT ALM Tnc
F2S4_160420_026_G01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_026_H01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160420_027_B01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_027_F01,L2/3 IT ALM Ptrf
F2S4_160420_027_H01,L5 IT ALM Tnc
F2S4_160420_028_A01,L5 IT ALM Npw
F2S4_160420_028_H01,L5 IT ALM Pld5
F2S4_160420_029_C01,L2/3 IT ALM Ptrf
F2S4_160420_029_E01,L5 IT ALM Tnc
F2S4_160420_029_F01,L2/3 IT ALM Sla
F2S4_160420_029_G01,L5 IT ALM Lypd1 Gpr88
F2S4_160420_030_B01,L5 IT ALM Pld5
F2S4_160420_030_C01,L2/3 IT ALM Macc1 Lrg1
F2S4_160420_030_F01,L5 IT ALM Npw
F2S4_160420_030_H01,L2/3 IT ALM Ptrf
F2S4_160420_031_A01,L5 IT ALM Npw
F2S4_160420_031_C01,L5 IT ALM Tnc
F2S4_160420_031_G01,L2/3 IT ALM Sla
F2S4_160420_031_H01,L5 IT ALM Pld5
F2S4_160420_032_A01,L2/3 IT ALM Ptrf
F2S4_160420_032_C01,L5 IT ALM Tnc
F2S4_160420_032_E01,L5 IT ALM Pld5
F2S4_160420_032_F01,L2/3 IT ALM Sla
F2S4_160420_032_H01,L5 IT ALM Tnc
F2S4_160420_033_D01,L5 IT ALM Npw
F2S4_160420_033_H01,L2/3 IT ALM Macc1 Lrg1
F2S4_160421_003_H01,L5 IT ALM Pld5
F2S4_160421_004_A01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_004_B01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_004_C01,L5 IT ALM Pld5
F2S4_160421_004_D01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_004_E01,L5 IT ALM Tnc
F2S4_160421_004_F01,L5 IT ALM Lypd1 Gpr88
F2S4_160421_004_H01,L5 IT ALM Pld5
F2S4_160421_005_A01,L5 IT ALM Lypd1 Gpr88
F2S4_160421_005_B01,L5 IT ALM Lypd1 Gpr88
F2S4_160421_005_C01,L5 IT ALM Pld5
F2S4_160421_005_E01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_005_F01,L5 IT ALM Gkn1 Pcdh19
F2S4_160421_005_G01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160421_006_A01,L5 IT ALM Gkn1 Pcdh19
F2S4_160421_006_B01,L5 IT ALM Cpa6 Gpr88
F2S4_160421_006_D01,L5 IT ALM Tnc
F2S4_160421_006_G01,L5 IT ALM Pld5
F2S4_160421_007_B01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_007_C01,L5 IT ALM Cpa6 Gpr88
F2S4_160421_007_E01,L5 IT ALM Tnc
F2S4_160421_007_F01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_008_A01,L5 IT ALM Pld5
F2S4_160421_008_B01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_008_E01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_009_D01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_009_E01,L5 IT ALM Tnc
F2S4_160421_010_A01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160421_010_B01,L5 IT ALM Tnc
F2S4_160421_010_C01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_010_E01,L5 IT ALM Tnc
F2S4_160421_010_G01,L5 IT ALM Tnc
F2S4_160421_010_H01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_011_A01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_011_B01,L6 IT ALM Tgfb1
F2S4_160421_012_H01,L6 IT ALM Tgfb1
F2S4_160421_013_H01,L2/3 IT ALM Ptrf
F2S4_160421_015_A01,L5 IT ALM Tmem163 Dmrtb1
F2S4_160421_015_B01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_015_C01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_015_D01,L5 IT ALM Tnc
F2S4_160421_015_E01,L5 IT ALM Tnc
F2S4_160421_015_F01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_016_A01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_016_B01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_016_C01,L5 IT ALM Tnc
F2S4_160421_016_F01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_016_G01,L5 IT ALM Pld5
F2S4_160421_016_H01,L5 IT ALM Lypd1 Gpr88
F2S4_160421_017_C01,L5 IT ALM Tnc
F2S4_160421_017_D01,L5 IT ALM Tnc
F2S4_160421_017_E01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_017_F01,L5 IT ALM Tnc
F2S4_160421_017_G01,L5 IT ALM Tnc
F2S4_160421_017_H01,L5 IT ALM Tnc
F2S4_160421_018_C01,L5 IT ALM Tnc
F2S4_160421_018_F01,L5 IT ALM Tmem163 Arhgap25
F2S4_160421_018_G01,L5 IT ALM Cbln4 Fezf2
F2S4_160421_018_H01,L5 IT ALM Pld5
F2S4_160421_019_G01,L6 IT ALM Tgfb1
F2S4_160421_019_H01,L5 IT ALM Tnc
F2S4_160422_001_A01,L5 IT VISp Batf3
F2S4_160422_001_B01,L4 IT VISp Rspo1
F2S4_160422_001_C01,L5 IT VISp Hsd11b1 Endou
F2S4_160422_001_D01,L4 IT VISp Rspo1
F2S4_160422_001_E01,L4 IT VISp Rspo1
F2S4_160422_001_F01,L4 IT VISp Rspo1
F2S4_160422_001_G01,L4 IT VISp Rspo1
F2S4_160422_001_H01,L4 IT VISp Rspo1
F2S4_160422_002_C01,L4 IT VISp Rspo1
F2S4_160422_002_D01,L4 IT VISp Rspo1
F2S4_160422_002_E01,L4 IT VISp Rspo1
F2S4_160422_002_F01,L4 IT VISp Rspo1
F2S4_160422_002_H01,L4 IT VISp Rspo1
F2S4_160422_003_A01,L4 IT VISp Rspo1
F2S4_160422_003_C01,L4 IT VISp Rspo1
F2S4_160422_003_E01,L4 IT VISp Rspo1
F2S4_160422_003_F01,L4 IT VISp Rspo1
F2S4_160422_003_G01,L4 IT VISp Rspo1
F2S4_160422_003_H01,L4 IT VISp Rspo1
F2S4_160422_004_A01,L4 IT VISp Rspo1
F2S4_160422_004_B01,L5 IT VISp Hsd11b1 Endou
F2S4_160422_004_C01,L4 IT VISp Rspo1
F2S4_160422_004_D01,L4 IT VISp Rspo1
F2S4_160422_004_E01,L4 IT VISp Rspo1
F2S4_160422_004_F01,L4 IT VISp Rspo1
F2S4_160422_004_G01,L4 IT VISp Rspo1
F2S4_160422_004_H01,L4 IT VISp Rspo1
F2S4_160422_005_A01,L4 IT VISp Rspo1
F2S4_160422_005_B01,L4 IT VISp Rspo1
F2S4_160422_005_C01,L4 IT VISp Rspo1
F2S4_160422_005_D01,L4 IT VISp Rspo1
F2S4_160422_005_E01,L4 IT VISp Rspo1
F2S4_160422_005_F01,L4 IT VISp Rspo1
F2S4_160422_005_G01,L4 IT VISp Rspo1
F2S4_160422_005_H01,L4 IT VISp Rspo1
F2S4_160422_006_A01,L4 IT VISp Rspo1
F2S4_160422_006_B01,L4 IT VISp Rspo1
F2S4_160422_006_C01,L4 IT VISp Rspo1
F2S4_160422_006_D01,L4 IT VISp Rspo1
F2S4_160422_006_F01,L4 IT VISp Rspo1
F2S4_160422_006_G01,L4 IT VISp Rspo1
F2S4_160422_006_H01,L4 IT VISp Rspo1
F2S4_160422_007_A01,L2/3 IT VISp Adamts2
F2S4_160422_007_B01,L2/3 IT VISp Agmat
F2S4_160422_007_C01,L2/3 IT VISp Agmat
F2S4_160422_007_D01,L2/3 IT VISp Rrad
F2S4_160422_007_E01,L2/3 IT VISp Rrad
F2S4_160422_007_F01,L2/3 IT VISp Agmat
F2S4_160422_007_H01,L2/3 IT VISp Agmat
F2S4_160422_008_A01,L2/3 IT VISp Rrad
F2S4_160422_008_B01,L2/3 IT VISp Agmat
F2S4_160422_008_C01,L2/3 IT VISp Adamts2
F2S4_160422_008_D01,L2/3 IT VISp Agmat
F2S4_160422_008_E01,L2/3 IT VISp Agmat
F2S4_160422_008_F01,L2/3 IT VISp Rrad
F2S4_160422_008_H01,L2/3 IT VISp Agmat
F2S4_160422_009_A01,L2/3 IT VISp Agmat
F2S4_160422_009_D01,L2/3 IT VISp Agmat
F2S4_160422_009_E01,L2/3 IT VISp Agmat
F2S4_160422_009_F01,L2/3 IT VISp Agmat
F2S4_160422_009_G01,L2/3 IT VISp Agmat
F2S4_160422_010_C01,L2/3 IT VISp Agmat
F2S4_160422_010_E01,L2/3 IT VISp Agmat
F2S4_160422_010_G01,L2/3 IT VISp Adamts2
F2S4_160422_010_H01,L2/3 IT VISp Agmat
F2S4_160422_011_A01,L2/3 IT VISp Agmat
F2S4_160422_011_B01,L2/3 IT VISp Adamts2
F2S4_160422_011_C01,L2/3 IT VISp Adamts2
F2S4_160422_011_D01,L2/3 IT VISp Adamts2
F2S4_160422_011_E01,L2/3 IT VISp Agmat
F2S4_160422_011_G01,L2/3 IT VISp Agmat
F2S4_160422_011_H01,L2/3 IT VISp Agmat
F2S4_160422_012_A01,L2/3 IT VISp Rrad
F2S4_160422_012_B01,L2/3 IT VISp Rrad
F2S4_160422_012_D01,L2/3 IT VISp Agmat
F2S4_160422_012_F01,L2/3 IT VISp Rrad
F2S4_160422_012_H01,L2/3 IT VISp Agmat
F2S4_160422_013_B01,L6 IT VISp Penk Fst
F2S4_160422_013_D01,L6 IT VISp Penk Col27a1
F2S4_160422_013_F01,L6 IT VISp Penk Col27a1
F2S4_160422_013_G01,L6 IT VISp Penk Col27a1
F2S4_160422_013_H01,L6 IT VISp Penk Col27a1
F2S4_160422_014_B01,L6 IT VISp Col23a1 Adamts2
F2S4_160422_014_C01,L6 IT VISp Penk Col27a1
F2S4_160422_014_D01,L6 IT VISp Penk Col27a1
F2S4_160422_014_E01,L6 IT VISp Penk Col27a1
F2S4_160422_014_F01,L6 IT VISp Penk Fst
F2S4_160422_014_G01,L6 IT VISp Penk Col27a1
F2S4_160422_014_H01,L6 IT VISp Penk Col27a1
F2S4_160422_015_A01,L6 IT VISp Col23a1 Adamts2
F2S4_160422_015_C01,L6 IT VISp Col23a1 Adamts2
F2S4_160422_015_D01,L6 IT VISp Car3
F2S4_160422_015_E01,L6 IT VISp Penk Col27a1
